-51.72		11.8562		261.318
-386.365		11.1602		324.191
33.4246		11.4385		376.41
-499.718		11.174		-68.4045
447.114		11.2567		-99.7283
-265.388		11.8535		22.9975
162.567		12.2134		-92.5548
-185.047		11.0163		-584.097
388.033		11.2107		-296.961
-32.6183		11.8523		-264.375
-548.57		11		-272.867
201.698		11.2958		394.837
266.879		11.4509		-267.567
554.836		10.9816		-259.836
-79.5129		11.7212		282.002
-497.158		11.1741		-85.0372
-234.654		11.962		5.88193
-215.114		11.2403		421.101
-341.477		11.5837		-35.3009
279.357		11.2693		363.089
-522.396		11.0289		281.491
-119.568		11.5052		-333.749
72.1292		10.99		-608.415
202.702		11.7979		-185.896
582.091		10.9803		191.114
0		12.3067		-169.703
-439.483		11.0582		340.691
295.953		11.2025		-388.787
-36.2234		11.1589		503.055
587.587		11.0315		82.9433
149.192		11.162		-481.79
423.833		11.2724		130.05
-571.078		10.9265		-318.522
78.5883		12.0973		-197.239
282.932		11.7509		-76.3425
-572.449		11.0002		218.375
142.308		11.8358		225.145
303.349		11.3082		-304.131
-119.661		11.7628		257.265
86.3127		11.1559		496.912
-213.066		11.914		-115.477
396.586		11.0841		363.607
107.604		11.218		476.642
-153.092		11.4551		-345.52
-389.152		11.3995		25.0014
157.154		11.2166		445.949
147.352		11.2735		418.135
273.157		11.317		331.531
333.296		11.1735		-357.235
365.108		11.2734		-251.487
-415.348		11.1497		-286.092
-153.173		11.7404		249.811
624.824		10.9707		103.292
494.949		11.0798		-253.524
-619.234		10.9564		132.654
105.021		11.7355		273.556
238.181		11.0418		-543.533
33.9587		11.2127		471.603
299.976		11.5043		188.94
650.132		10.9351		-70.2071
-52.9894		11.1869		501.605
173.689		11.2661		423.912
-10.1646		11.9379		242.181
340.098		11.5468		100.331
282.218		11.7574		-29.1749
-457.8		11.0991		282.724
455.093		11.0801		319.593
-472.872		11.247		-1.21774
471.88		11.2326		30.3163
-266.973		11.0828		-467.134
186.521		11.0928		-504.692
-495.476		11.0606		290.067
-79.3248		12.0163		-205.569
220.288		12.0232		5.52178
-365.206		11.2436		276.521
102.84		11.1506		493.749
570.972		11.0495		60.076
227.129		11.1652		-450.33
257.473		11.5633		227.017
520.675		11.1382		23.8795
413.337		11.1181		344.52
164.047		11.3717		382.085
-254.047		11.2122		-398.776
469.648		11.0645		297.753
33.5244		11.72		-291.071
-650.333		10.9419		68.4258
264.473		11.306		355.874
502.158		11.0396		278.28
439.581		11.2971		57.8679
-130.322		11.5282		317.499
-345.05		11.1954		-345.94
229.505		11.1989		431.354
-15.7748		11.2395		-472.599
41.7244		11.5127		363.499
-266.882		11.4535		-267.57
-282.026		11.2068		379.494
-629.739		10.9368		-176.168
497.067		11.114		156.726
-615.925		10.9501		147.228
-502		11.1869		49.113
-69.6852		11.1435		499.498
-178.419		11.9937		141.22
-517.279		10.9757		-365.384
-473.683		11.0321		324.369
-518.822		11.1295		-49.841
197.502		10.9618		-623.411
-67.9801		12.1076		-194.005
119.265		11.1828		490.087
144.604		11.6491		-276.664
521.849		11.1297		131.269
-347.803		11.5116		68.7425
-414.231		11.203		-227.951
-350.189		11.1807		-363.007
-89.0954		12.1586		-178.291
197.343		11.9264		-140.712
6.1501		11.1184		-521.161
80.5576		11.293		421.909
482.886		11.174		-74.327
-307.814		11.283		-319.081
-77.8373		12.4333		128.521
405.064		11.0911		354.153
134.452		12.1747		147.184
-459.336		11.1822		166.512
-139.739		11.1569		-502.17
123.643		11.0965		-542.206
-497.115		11.1504		156.741
495.441		11.0303		290.046
-240.478		11.7073		167.341
556.805		11.0682		140.062
-462.484		11.0588		308.748
198.723		12.1275		14.3817
-511.255		11.1283		167.857
151.538		11.1269		-498.692
115.644		12.0204		196.031
349.902		11.0835		-408.728
189.233		12.1963		38.0901
189.012		11.3222		385.757
-76.9843		10.9376		-649.367
309.837		11.1088		-439.919
-100.993		11.1272		-528.54
-328.948		11.4372		185.993
461.681		11.098		-310.045
65.3388		11.2507		468.343
-534.131		11.057		154.653
224.214		11.052		-528.534
-525.737		10.9593		-353.063
-431.327		11.0644		350.973
-422.12		11.0531		-389.151
38.9782		12.584		115.328
260.495		11.5253		240.521
472.798		11.0378		-325.671
167.862		10.9458		-632.015
-387.919		11.108		372.887
586.458		10.9959		177.331
-108.521		11.3151		415.63
14.3991		11.9681		-234.298
-104.797		11.4039		375.616
135.541		11.1644		485.811
-165.973		12.1874		98.5141
-489.529		11.0596		263.78
-429.871		11.2598		-158.34
185.308		12.016		-132.13
521.323		11.0558		-193.48
-75.4508		12.5395		109.751
-102.841		11.1546		493.754
-113.644		11.8066		240.827
132.817		12.5273		-9.35074
-218.04		12.0638		32.4673
-455.105		11.2485		52.2034
263.54		11.005		-531.643
-298.767		11.1773		-406.375
-239.661		11.2626		-390.419
574.107		11.0749		-7.56181
211.919		11.8814		147.535
-92.3694		11.7385		278.089
183.412		11.1662		469.836
-403.408		11.1573		-330.096
31.5326		11.2455		-471.819
-33.9576		11.2016		471.587
300.353		11.4712		-208.834
104.802		11.4166		375.635
167.63		11.1531		475.676
-373.216		11.3992		-151.795
-490.151		10.9921		-401.076
-336.716		11.3969		221.25
-521.859		11.0629		192.054
378.039		11.3761		-139.248
651.649		10.966		-54.8491
-160.339		12.3664		-20.6362
-163.92		11.4403		-353.898
470.278		11.1437		-182.19
-322.948		11.3032		-283.221
127.07		11.2255		455.448
-82.1348		11.6688		-290.871
-22.9165		11.234		-457.494
306.306		11.1494		421.742
130.801		12.5093		-24.5744
-215.181		11.265		404.432
339.644		11.2936		284.988
-396.971		11.1653		311.126
358.662		11.0356		-472.767
151.669		11.1565		481.008
366.588		11.0594		-418.128
-147.366		11.3021		418.175
398.737		11.2297		225.454
-228.557		11.2708		397.035
-10.6666		11.1825		488.469
592.227		10.9646		-277.346
66.742		11.4258		384.242
360.641		11.2153		-305.785
314.776		11.4002		230.177
-521.062		11.1157		11.5851
362.974		11.0537		-444.831
336.781		11.5115		143.001
653.524		10.9274		22.2481
176.842		11.4715		-320.235
184.011		11.4627		316.154
426.543		11.1323		299.543
-191.862		12.1036		73.7876
104.84		11.3026		430.809
68.523		11.2462		-452.932
-620.724		10.9371		-205.685
-220.315		12.0717		-8.00492
-288.745		11.1221		-454.063
-384.69		11.1605		-326.176
159.767		11.9823		161.988
-43.5022		12.221		181.958
-211.679		11.053		-533.681
541.008		11.0332		243.833
-218.723		11.4311		-308.144
-288.644		11.3254		-299.21
275.692		11.1338		442.336
34.7839		12.0084		-224.9
-476.641		11.0889		249.623
85.6631		12.6261		74.741
-441.006		11.0229		-397.04
69.0652		12.604		100.332
-603.256		10.9959		107.055
-252.966		11.7591		-128.484
288.344		11.0247		-518.639
-30.622		11.9214		-248.195
541.105		11.0563		191.918
-651.776		10.951		53.0611
-339.785		11.1559		372.717
-182.918		11.1976		-453.076
226.756		11.7057		199.933
-119.261		11.1693		490.069
-294.571		11.5636		176.232
488.527		11.1754		6.89266
-61.8449		11.7118		295.927
-225.279		11.7594		-172.481
-306.292		11.1324		421.723
-414.209		11.266		158.02
-561.564		11.0182		191.744
157.772		12.3456		34.9948
389.526		11.2877		211.749
-481.223		11.0479		313.113
398.217		11.4011		-61.2945
-153.376		11.8053		-217.686
-126.317		12.4412		70.1322
309.484		11.3127		317.523
-378.989		11.0849		381.915
-438.574		11.0829		-341.915
216.068		11.9009		-125.83
-260.174		11.3011		-341.784
-68.8484		12.2967		161.404
-556.914		11.0424		204.954
590.454		10.9772		163.435
-333.618		11.3061		270.578
-135.538		11.1563		485.8
-361.802		11.4898		-54.2663
462.48		11.0551		308.745
-28.6149		12.6495		-110.113
-13.3208		11.7093		292.673
92.2092		11.4079		378.909
266.167		11.8327		-9.67095
-123.444		11.2152		472.782
-44.1877		11.6469		-319.091
-129.607		11.3961		367.78
307.568		11.422		-219.508
546.61		11.0322		230.997
-154.099		11.5903		-294.831
241.592		11.6196		213.014
382.417		11.4341		76.5742
-227.59		11.311		380.528
-239.278		11.5977		-231.141
316.024		11.5048		160.666
-204.77		11.7894		183.592
126.439		11.5849		-307.7
165.92		11.5408		-300.457
-313.337		11.318		-293.852
421.335		11.1023		334.656
-54.735		11.5433		338.838
334.952		11.4249		174.907
70.882		11.4694		371.234
-151.673		11.1652		481.02
-92.2206		11.4382		378.955
-160.972		12.2927		69.8256
186.715		11.5906		275.335
35.632		11.3618		401.268
225.646		11.9812		-29.1302
249.883		11.4284		283.458
-594.151		10.98		149.457
510.793		11.1294		-169.258
107.677		11.9282		-217.144
-201.69		11.2849		394.823
-356.526		11.2831		-263.535
-364.629		11.467		29.4022
627.077		10.9631		88.5174
167.454		11.5894		-287.454
198.975		11.15		463.435
119.598		12.2875		120.329
-207.372		11.9828		93.6098
29.8628		11.3596		414.72
397.722		11.2096		-283.85
113.194		12.382		115.479
-299.962		11.575		-143.798
-483.259		11.171		71.8385
-605.347		10.9889		-94.447
-607.652		11.008		78.4737
-212.224		11.5082		283.988
-535.106		11.0366		256.533
-294.529		11.206		369.873
47.0855		11.5624		-340.017
264.251		11.7486		-126.679
289.499		11.2799		-355.075
-212.338		12.0224		58.8985
-257.816		11.4615		-276.333
-80.5676		11.3281		421.96
306.731		11.2351		359.874
-250.571		11.3036		-365.791
257.171		11.8103		97.5775
653.906		10.958		6.82034
-488.504		11.07		301.686
-652.849		10.9512		37.6657
-582.652		10.9524		-248.113
229.053		11.9653		-51.3302
-46.3403		12.4025		142.839
-30.7337		11.1244		-520.297
429.129		11.1149		324.631
-622.214		10.973		118.009
-633.73		10.9442		-161.26
-565.948		11.0308		178.444
31.8137		12.0911		209.908
83.7092		12.3385		138.216
328.285		11.2224		-340.301
498.076		11.111		203.594
-411.809		11.0177		-427.237
-495.638		11.0771		252.165
226.63		11.3406		364.961
425.701		11.1157		-300.698
-276.196		11.3039		346.85
480.535		10.9778		-412.518
516.084		11.1219		72.8495
335.754		11.2524		311.641
551.897		11.023		218.029
-45.9861		12.3422		-154.917
591.978		11.0261		41.1676
502.715		11.0907		191.774
-396.626		11.1227		363.643
-167.629		11.1513		475.674
-33.4167		11.932		247.856
-51.0141		12.0091		221.784
125.46		12.0051		198.49
277.447		11.608		-183.616
-646.087		10.9288		-100.803
-99.1067		12.668		36.5806
199.644		11.2696		-395.836
167.405		12.0637		130.476
-185.282		12.0008		-132.112
-277.445		11.6066		-183.614
-404.755		11.3627		95.1935
-129.164		11.0116		-598.934
214.332		11.1637		456.557
-466.058		11.2144		-79.7177
266.442		11.4072		302.242
213.854		11.8587		158.843
240.78		11.9612		28.3322
-221.032		11.9957		54.0641
-130.449		11.2486		439.123
362.26		11.3976		-176.344
-30.458		12.5188		-129.588
508.579		11.0341		266.349
-455.085		11.073		319.587
-169.798		12.2222		-78.5536
294.55		11.2292		369.899
-487.954		11.2141		-25.7022
123.441		11.208		472.772
166.903		12.1295		108.825
174.732		11.3255		-377.241
-567.507		11.0539		86.9502
-149.079		11.0702		-535.731
-28.012		11.4447		389.018
-582.086		10.9765		191.112
-176.826		11.9989		-143.226
140.235		11.4012		377.715
483.17		11.0617		275.26
-174.564		11.1026		-508.964
52.9428		12.413		-146.734
-577.428		10.9877		204.8
-275.703		11.1484		442.353
-391.208		11.0355		-446.21
-183.424		11.1894		469.867
413.812		11.3558		40.4852
332.09		11.5706		19.1257
-439.3		11.1818		-213.846
377.481		11.4486		17.9342
-403.268		11.0323		-408.615
179.368		12.2275		-24.9846
-56.8438		11.6714		306.996
569.192		11.0491		-75.0935
594.193		11.0119		149.467
-14.4576		10.9786		-612.488
118.5		12.5933		-28.0212
-322.203		11.4676		173.218
163.89		11.7043		254.027
653.849		10.9303		-8.61207
-460.121		10.9775		-404.521
26.9568		11.1908		487.853
-114.083		12.2035		148.225
-68.7906		12.6218		90.492
-377.763		11.3787		173.793
90.6738		11.027		-586.441
-460.251		11.2018		108.245
66.5649		12.015		-210.045
-521.845		11.1267		131.269
10.6675		11.2126		488.512
548.632		11.062		90.6963
-216.804		11.9628		89.965
-456.43		11.2717		-39.346
-651.619		10.9431		-54.8468
545.449		11.0293		179.084
125.036		11.3545		396.541
-573.722		11.0191		151.538
-419.289		11.2935		144.127
43.2189		11.2081		486.707
570		11.0303		165.039
-591.946		11.0026		41.1654
110.243		12.376		-118.277
229.453		11.1777		449.17
30.389		12.264		-178.622
-527.418		11.0974		106.492
-540.576		11.0538		-193.399
223.851		11.4046		335.006
-32.3463		11.5415		353.101
350.814		11.4656		140.583
17.0726		11.2896		443.034
-405.056		11.0837		354.147
-331.391		11.5724		89.555
98.4244		11.6844		296.318
-417.493		10.9606		-476.19
99.4272		11.5085		-352.11
-8.24946		11.5092		365.787
-49.6773		11.244		470.253
-553.346		11.072		153.164
-157.462		11.8947		204.683
-311.698		11.6717		17.9512
-562.474		11.0642		-115.175
534.132		11.0575		154.653
413.259		11.055		-372.059
-121.001		11.1978		-473.388
-40.9698		11.4182		387.825
36.6697		12.2572		-171.5
82.1344		11.668		-290.87
-184.842		12.2388		29.1668
-26.9577		11.2025		487.87
-387.104		11.4034		111.749
-55.251		11.1379		-518.287
85.9186		11.2665		449.986
75.577		11.2043		482.736
-342.612		11.405		186.246
346.171		11.5161		-76.5683
70.8628		11.2816		452.624
392.321		11.3374		-175.038
628.988		10.9621		73.6945
-316.176		11.1532		414.401
486.803		11.1986		-41.9643
152.905		10.9598		-635.816
-64.7657		11.4392		-384.601
-229.058		11.9679		-51.3314
67.2709		12.3718		147.016
78.4		12.2618		-156.889
341.136		11.2134		327.399
-43.2183		11.2035		486.701
-23.7432		11.8982		-257.156
-98.3076		11.3353		403.967
180.885		11.6276		-266.516
88.6912		11.7056		289.007
215.761		11.6515		-239.215
443.967		11.1139		304.021
-29.4524		12.0568		218.452
-111.334		12.5906		-49.2964
-151.417		11.776		-229.556
-287.184		11.1786		414.643
-207.068		11.9461		126.04
371.454		11.1118		365.591
-198.98		11.1601		463.448
91.6357		11.1914		479.928
-281.52		11.6617		-134.958
388.44		11.3283		148.189
556.867		11.0051		204.936
-169.927		11.9953		162.029
-287.9		11.6952		92.1599
318.534		11.203		349.407
-437.026		11.2965		-74.7517
188.42		11.306		401.36
99.4563		12.1088		187.613
-624.805		10.9582		103.289
138.043		12.4643		-42.8733
-70.7243		11.7812		274.811
632.644		10.9747		29.0147
-586.454		10.9929		177.329
624.563		10.9889		-105.008
64.0115		12.268		169.516
-418.499		11.2639		-146.27
217.666		12.0664		-34.9205
-195.186		11.9474		-130.329
73.5227		11.3916		-396.127
-653.552		10.9487		22.2491
244.284		11.1401		441.219
-524.428		11.0952		-120.345
494.655		11.0404		-291.41
514.745		11.0521		254.284
174.911		11.2815		407.389
620.709		10.9248		-205.68
-353.369		11.4957		-28.3574
-413.321		11.1025		344.506
-106.706		11.9		226.123
-15.3335		12.5258		-132.255
-356.423		11.2189		-334.259
-464.651		11.1941		151.101
-340.067		11.5271		100.322
-501.471		11.0925		240.408
-432.731		11.161		-290.603
242.047		11.9523		13.5082
-75.5744		11.1916		482.718
489.57		11.0943		263.802
327.176		11.1715		383.861
-186.852		11.6322		262.376
20.8583		12.1835		191.868
436.655		11.1018		314.403
288.666		11.7114		-50.0906
127.504		11.7156		274.125
323.095		11.1841		366.507
322.545		11.4257		196.854
-293.623		11.7189		-72.0462
531.846		11.0906		81.4866
-214.321		11.1455		456.534
-229.447		11.1676		449.158
-632.57		10.9808		-30.7489
354.278		11.2352		-290.371
-131.227		11.9228		-212.883
-91.6436		11.2206		479.969
-290.217		11.3593		297.755
493.107		11.0906		215.28
201.118		12.0559		67.7707
-138.926		11.499		338.461
-189.24		11.3877		355.676
612.326		10.9936		20.8456
90.2729		11.5737		320.163
-508.507		10.9713		-377.486
0		12.4104		-155.986
214.33		11.3417		372.32
274.395		11.4732		241.937
351.904		11.2467		315.868
160.82		11.3252		-398.34
131.542		11.4641		354.301
-34.7883		12.0223		-224.929
443.051		11.2723		-15.9308
526.26		11.0722		179.689
-145.574		12.3429		70.1621
-468.851		11.0831		-299.052
514.622		11.1119		-157.15
219.384		11.629		222.042
-421.361		11.1261		334.677
477.438		11.2033		103.914
-205.329		11.6147		-261.8
406.038		11.2312		212.027
-271.47		11.2087		406.271
-259.406		11.6923		155.195
-226.244		11.9909		62.7557
-577.165		11.0407		137.964
-307.724		10.9602		-553.5
-463.658		11.239		92.8415
563.661		10.9703		-288.72
139.137		11.1908		468.368
145.976		12.3262		86.6446
95.8386		12.345		-130.12
-312.864		11.6517		-76.7673
-212.922		11.2081		-422.162
630.564		10.9699		58.832
-430.675		11.2552		156.122
-199.226		12.1263		-2.39359
-83.218		11.4437		368.623
231.018		11.4336		-314.224
-546.625		11.0442		231.004
270.154		11.8278		-51.8905
258.885		11.1651		432.854
-541.005		11.0308		243.831
193.509		12.1336		47.5113
368.833		11.4384		126.783
229.044		11.2432		413.694
-399.178		11.209		281.797
450.2		11.1044		-294.687
-107.602		11.2136		476.635
377.901		11.2025		-309.733
499.439		10.9527		-389.365
-502.19		11.0654		278.297
-310.707		11.2042		377.104
59.4323		11.2134		485.002
228.346		11.8558		120.453
161.225		11.2844		413.001
-308.363		11.5319		175.009
211.711		12.0465		-61.2991
106.089		12.025		193.143
-192.737		11.8165		183.779
459.754		11.2496		-110.63
630.428		10.9895		-60.5625
250.44		11.3147		349.005
-436.684		11.1278		314.424
653.46		10.9275		-24.0392
-185.887		11.0416		-563.563
-104.832		11.2821		430.779
254.05		11.8471		45.838
-16.6414		12.4471		-143.536
-186.166		12.198		-17.9781
469.973		11.1143		225.308
289.722		11.7115		43.5693
154.69		11.2023		463.481
-20.9257		12.0231		-226.641
446.663		11.131		268.617
-570.319		10.9703		-275.338
218.005		12.0475		32.4622
561.551		11.0082		191.74
192.782		11.5792		-284.047
578.454		10.9414		-304.967
-258.227		11.8885		-1.45341
-258.868		11.1406		432.825
-452.865		11.1204		257.995
52.7436		12.1843		185.654
344.7		11.1541		390.997
19.5776		12.2479		180.088
-611.691		11.0158		35.2912
-63.5044		11.9103		241.857
-590.509		11.0198		163.45
375.41		11.426		43.062
396.328		11.4002		72.5048
-239.328		11.8615		117.004
-96.2279		11.548		341.284
-169.665		11.8503		194.575
-39.7508		11.9609		239.16
20.8479		11.4259		377.296
190.412		12.0188		-110.889
434.256		11.2735		-89.2829
-131.525		11.4336		354.256
-329.419		11.5086		131.042
-144.756		11.5468		311.217
-627.075		10.9609		88.5167
-653.895		10.948		6.82021
233.778		11.5585		236.611
520.63		11.0749		242.08
-87.5416		11.6506		-310.02
-86.4677		10.9975		-606.552
-464.356		11.1097		271.849
-59.4256		11.175		484.948
309.414		11.3481		277.729
250.02		11.9322		6.26713
-180.609		12.24		-48.9735
504.036		11.1623		-18.1236
215.092		11.2066		421.058
-106.995		12.276		139.015
332.627		11.5755		3.87852
-64.0005		12.2549		169.486
-78.5693		12.0734		-197.191
486.871		11.1846		131.792
65.8922		11.6288		315.293
170.058		11.1885		458.044
480.637		11.2026		87.9283
421.637		11.2272		-214.02
-107.326		11.4773		349.731
-507.886		11.0668		-267.763
292.056		11.7201		-23.4371
342.625		11.4142		186.253
633.171		10.9883		14.0777
68.7233		11.6995		-294.384
-429.097		11.327		20.3865
284.849		11.1215		-436.475
-122.339		11.3458		411.823
310.982		11.6479		84.0398
31.8442		11.3028		442.237
49.5233		12.2754		174.319
273.197		11.1862		424.002
478.726		11.0072		-382.385
402.779		11.2877		185.302
318.527		11.62		-47.7756
-358.133		11.2122		332.413
369.028		11.2163		320.284
-368.135		11.4115		-128.667
80.2499		12.3713		-140.352
-53.3753		11.2478		-454.968
94.0119		11.8001		258.475
-139.131		11.1764		468.348
265.368		11.8431		22.9958
215.549		12.0213		45.7621
-10.001		11.2532		457.987
217.966		11.5539		-265.159
-551.909		11.0328		218.034
-58.3455		11.5037		361.189
-469.644		11.0611		297.75
111.801		11.2109		459.414
185.238		11.1779		452.102
-72.6512		12.1454		192.395
146.735		11.9804		-183.257
-244.305		11.1709		441.257
600.585		11.0134		121.265
66.7405		11.466		-359.671
187.248		12.1366		-68.1489
589.346		11.0035		69.0494
-303.999		10.9812		-531.922
150.813		11.3635		-373.554
39.7505		11.9599		239.158
426.741		11.2989		48.95
643.524		10.9254		-116.021
-331.608		11.5905		-26.611
-223.897		11.5608		260.186
-154.686		11.1938		463.469
350.053		11.4432		-142.374
380.242		11.2271		-281.066
231.503		11.1536		-467.015
-508.577		11.0328		266.348
515.067		11.1251		155.744
104.485		11.0176		-584.124
5.77857		12.6275		-113.543
-55.151		11.6929		-297.214
287.173		11.1646		414.627
-653.88		10.954		-8.61248
401.369		10.9667		-516.291
37.9933		11.3012		427.86
111.502		12.6359		-22.3555
-566.474		10.9801		-233.367
241.659		11.2502		389.164
42.7068		11.668		309.274
-38.1658		11.2336		-456.475
565.966		11.045		178.45
-330.024		11.2135		338.597
-198.779		11.0169		-579.57
-321.865		11.6008		11.139
-35.678		12.3916		-151.797
269.247		11.2521		388.745
-458.473		11.1833		-168.876
-8.66613		12.4305		-149.996
-628.814		10.9851		-75.4217
200.225		11.1899		445.686
550.651		11.086		77.7289
501.4		11.0446		-279.659
-356.615		11.055		-426.658
127.099		12.5086		-39.4743
549.566		11.0618		166.175
652.736		10.9471		-39.4546
-300.517		11.0457		-511.717
-512.645		11.0124		-335.561
314.178		11.1599		394.549
526.158		11.0438		229.709
-371.348		11.4261		-69.9131
363.117		11.4726		104.825
119.651		11.4695		358.5
-341.687		11.4333		-188.029
387.105		11.4045		111.75
-322.617		11.4792		196.898
-106.932		12.4471		97.1848
-460.55		10.9917		-434.745
609.136		10.9914		-65.7798
-629.027		10.9895		73.6988
-517.174		11.0566		204.312
-266.152		11.8244		-9.67038
409.303		10.9829		-455.883
-66.1195		11.9683		-233.266
-443.957		11.1053		304.014
233.204		11.3943		-328.545
-517.711		11.159		60.6568
145.035		11.2686		434.554
-335.746		11.2451		311.634
-184.135		10.9833		-605.964
-265.608		10.9804		-552.093
-170.073		11.2179		458.083
-34.4676		11.6711		300.277
-25.2726		11.2367		457.374
70.2082		11.5272		335.946
-250.842		11.8913		61.3554
-108.675		12.6414		-33.5658
-254.492		11.231		380.862
104.21		12.642		45.5805
64.0323		12.667		84.0195
214.98		11.1884		438.757
-214.426		11.9555		113.109
-476.584		11.0988		286.611
-16.0095		11.3346		415.448
-481.767		11.1083		-239.639
284.53		11.3998		-285.264
-488.488		11.1777		-9.40857
-268.556		11.6398		177.88
292.649		11.2384		-371.422
18.2079		11.2278		472.495
555.938		11.0878		-13.8852
-273.193		11.1799		423.995
-299.365		11.645		-118.953
342.977		11.507		127.405
-366.433		11.3018		249.627
28.1799		12.5831		118.428
-151.543		11.1377		-498.706
261.188		11.777		110.903
-78.5141		11.2012		-466.243
31.8503		12.375		158.517
266.409		11.7982		-68.3507
-257.742		11.1772		415.063
471.256		11.1791		179.783
-132.159		12.1261		157.512
314.218		11.2451		333.329
49.6772		11.2429		470.251
-103.774		12.1505		-170.145
-247.845		11.6853		189.909
32.7927		11.0955		-555.156
-251.081		11.6019		201.694
-541.13		11.075		191.927
125.663		12.3451		101.612
49.8975		12.3787		153.804
154.87		11.248		-446.795
-518.569		11.1025		143.538
406.419		11.2216		-241.656
-72.9636		12.4005		137.838
-2.43524		11.2295		472.842
96.2066		11.5		341.209
8.99434		12.6782		105.298
-370.455		11.1154		-366.611
-433.134		11.2144		226.176
90.254		11.3998		-379.367
268.571		11.6505		177.89
-640.647		10.956		-131.182
529.647		10.9643		-383.569
300.835		11.1532		404.803
618.875		10.9607		-134.352
-99.5765		12.1269		-179.893
-90.2561		11.4059		-379.375
-274.38		11.4611		241.924
-514.722		11.0331		254.273
-18.2076		11.223		472.488
-58.6727		12.2362		177.686
-493.143		11.1189		215.296
-186.348		11.301		-402.319
396.981		11.1742		311.133
391.007		11.2402		238.638
-177.615		12.2595		35.7516
-569.399		11.0519		73.5334
-185.244		11.1872		452.114
11.5344		11.8102		274.818
-52.2514		11.3322		426.4
553.306		11.0394		153.152
-250.448		11.3248		349.017
80.9156		11.206		465.839
-528.158		11.0312		-270.535
631.763		10.9607		43.9345
-157.163		11.2359		445.975
-572.255		11.0676		46.5873
-386.663		11.4285		50.9015
495.657		11.0922		252.174
25.0041		11.9529		241.132
443.148		11.1841		240.898
457.823		11.1186		282.738
-161.225		11.2853		413.003
-573.191		11.0649		33.07
531.472		11.074		217.245
572.247		11.0614		46.5867
291.297		11.2519		353.547
329.927		11.2755		296.142
-180.846		11.7468		-230.584
203.997		11.7662		197.212
-33.6339		11.1763		-503.259
96.4191		11.2339		462.92
-92.2865		10.9353		-647.368
-217.612		12.0409		-34.9119
130.448		11.2463		439.119
-300.844		11.1636		404.815
241.36		11.846		91.5786
570.83		11.0666		-61.6434
302.95		11.2727		343.656
-226.626		11.3359		364.955
-470.31		11.1681		-182.203
-428.938		11.2943		-22.5936
-344.678		11.13		390.971
-630.575		10.9783		58.833
267.229		11.237		-390.109
-487.019		11.2031		39.4571
-489.137		11.1283		180.011
-249.909		11.4539		283.488
273.135		11.7885		32.1393
-357.861		11.2678		261.682
119.142		11.275		427.032
0		11.7448		-283.699
162.877		11.339		397.526
117.772		12.0564		186.328
